SMAR_SPB,SPBXM,1,0.01
SMG_SPB,SPBXM,1,0.01
SMPL_SPB,SPBXM,1,0.01
SMTC_SPB,SPBXM,1,0.01
SNA_SPB,SPBXM,1,0.01
SNAP_SPB,SPBXM,1,0.01
SNBR_SPB,SPBXM,1,0.01
SNE_SPB,SPBXM,1,0.01
SNPS_SPB,SPBXM,1,0.01
SNX_SPB,SPBXM,1,0.01
SNY_SPB,SPBXM,1,0.01
SO_SPB,SPBXM,1,0.01
SOHU_SPB,SPBXM,1,0.01
SON_SPB,SPBXM,1,0.01
SONO_SPB,SPBXM,1,0.01
SP_SPB,SPBXM,1,0.01
SPB@US_SPB,SPBXM,1,0.01
SPCE_SPB,SPBXM,1,0.01
SPG_SPB,SPBXM,1,0.01
SPGI_SPB,SPBXM,1,0.01
SPLK_SPB,SPBXM,1,0.01
SPOT_SPB,SPBXM,1,0.01
SPR_SPB,SPBXM,1,0.01
SPSC_SPB,SPBXM,1,0.01
SQ_SPB,SPBXM,1,0.01
SR_SPB,SPBXM,1,0.01
SRC_SPB,SPBXM,1,0.01
SRCL_SPB,SPBXM,1,0.01
SRDX_SPB,SPBXM,1,0.01
SRE_SPB,SPBXM,1,0.01
SRI_SPB,SPBXM,1,0.01
SRPT_SPB,SPBXM,1,0.01
SSD_SPB,SPBXM,1,0.01
SSNC_SPB,SPBXM,1,0.01
SSTK_SPB,SPBXM,1,0.01
STAA_SPB,SPBXM,1,0.01
STAG_SPB,SPBXM,1,0.01
STLD_SPB,SPBXM,1,0.01
STMP_SPB,SPBXM,1,0.01
STRA_SPB,SPBXM,1,0.01
STT_SPB,SPBXM,1,0.01
STX_SPB,SPBXM,1,0.01
STZ_SPB,SPBXM,1,0.01
SUPN_SPB,SPBXM,1,0.01
SWAV_SPB,SPBXM,1,0.01
SWBI_SPB,SPBXM,1,0.01
SWCH_SPB,SPBXM,1,0.01
SWI_SPB,SPBXM,1,0.01
SWK_SPB,SPBXM,1,0.01
SWKS_SPB,SPBXM,1,0.01
SWN_SPB,SPBXM,1,0.01
SWX_SPB,SPBXM,1,0.01
SXI_SPB,SPBXM,1,0.01
SXT_SPB,SPBXM,1,0.01
SYF_SPB,SPBXM,1,0.01
SYK_SPB,SPBXM,1,0.01
SYKE_SPB,SPBXM,1,0.01
SYNA_SPB,SPBXM,1,0.01
SYNH_SPB,SPBXM,1,0.01
SYY_SPB,SPBXM,1,0.01
T_SPB,SPBXM,1,0.01
TAK_SPB,SPBXM,1,0.01
TAL_SPB,SPBXM,1,0.01
TAP_SPB,SPBXM,1,0.01
TCBI_SPB,SPBXM,1,0.01
TCMD_SPB,SPBXM,1,0.01
TCRR_SPB,SPBXM,1,0.01
TCS_SPB,SPBXM,1,0.01
TCX_SPB,SPBXM,1,0.01
TDC_SPB,SPBXM,1,0.01
TDG_SPB,SPBXM,1,0.01
TDOC_SPB,SPBXM,1,0.01
TDS_SPB,SPBXM,1,0.01
TDY_SPB,SPBXM,1,0.01
TECH_SPB,SPBXM,1,0.01
TEL_SPB,SPBXM,1,0.01
TENB_SPB,SPBXM,1,0.01
TER_SPB,SPBXM,1,0.01
TFC_SPB,SPBXM,1,0.01
TFX_SPB,SPBXM,1,0.01
TGNA_SPB,SPBXM,1,0.01
TGT_SPB,SPBXM,1,0.01
THG_SPB,SPBXM,1,0.01
THO_SPB,SPBXM,1,0.01
THRM_SPB,SPBXM,1,0.01
THS_SPB,SPBXM,1,0.01
TJX_SPB,SPBXM,1,0.01
TKR_SPB,SPBXM,1,0.01
TM_SPB,SPBXM,1,0.01
TMHC_SPB,SPBXM,1,0.01
TMO_SPB,SPBXM,1,0.01
TMUS_SPB,SPBXM,1,0.01
TMX_SPB,SPBXM,1,0.01
TNC_SPB,SPBXM,1,0.01
TNDM_SPB,SPBXM,1,0.01
TNET_SPB,SPBXM,1,0.01
TNL_SPB,SPBXM,1,0.01
TOL_SPB,SPBXM,1,0.01
TOT_SPB,SPBXM,1,0.01
TPH_SPB,SPBXM,1,0.01
TPIC_SPB,SPBXM,1,0.01
TPR_SPB,SPBXM,1,0.01
TPTX_SPB,SPBXM,1,0.01
TPX_SPB,SPBXM,1,0.01
TREE_SPB,SPBXM,1,0.01
TREX_SPB,SPBXM,1,0.01
TRHC_SPB,SPBXM,1,0.01
TRIP_SPB,SPBXM,1,0.01
TRMB_SPB,SPBXM,1,0.01
TRNO_SPB,SPBXM,1,0.01
TROW_SPB,SPBXM,1,0.01
TRU_SPB,SPBXM,1,0.01
TRUP_SPB,SPBXM,1,0.01
TRV_SPB,SPBXM,1,0.01
TSCO_SPB,SPBXM,1,0.01
TSLA_SPB,SPBXM,1,0.01
TSM_SPB,SPBXM,1,0.01
TSN_SPB,SPBXM,1,0.01
TT_SPB,SPBXM,1,0.01
TTC_SPB,SPBXM,1,0.01
TTD_SPB,SPBXM,1,0.01
TTEK_SPB,SPBXM,1,0.01
TTM_SPB,SPBXM,1,0.01
TTMI_SPB,SPBXM,1,0.01
TTWO_SPB,SPBXM,1,0.01
TW_SPB,SPBXM,1,0.01
TWLO_SPB,SPBXM,1,0.01
TWNK_SPB,SPBXM,1,0.01
TWOU_SPB,SPBXM,1,0.01
TWTR_SPB,SPBXM,1,0.01
TXG_SPB,SPBXM,1,0.01
TXN_SPB,SPBXM,1,0.01
TXRH_SPB,SPBXM,1,0.01
TXT_SPB,SPBXM,1,0.01
TYL_SPB,SPBXM,1,0.01
UA_SPB,SPBXM,1,0.01
UAA_SPB,SPBXM,1,0.01
UAL_SPB,SPBXM,1,0.01
UBER_SPB,SPBXM,1,0.01
UBSI_SPB,SPBXM,1,0.01
UCTT_SPB,SPBXM,1,0.01
UDR_SPB,SPBXM,1,0.01
UFPI_SPB,SPBXM,1,0.01
UFS_SPB,SPBXM,1,0.01
UGI_SPB,SPBXM,1,0.01
UHS_SPB,SPBXM,1,0.01
UI_SPB,SPBXM,1,0.01
ULTA_SPB,SPBXM,1,0.01
UMBF_SPB,SPBXM,1,0.01
UNF_SPB,SPBXM,1,0.01
UNH_SPB,SPBXM,1,0.01
UNM_SPB,SPBXM,1,0.01
UNP_SPB,SPBXM,1,0.01
UNVR_SPB,SPBXM,1,0.01
UPS_SPB,SPBXM,1,0.01
UPWK_SPB,SPBXM,1,0.01
URBN_SPB,SPBXM,1,0.01
URI_SPB,SPBXM,1,0.01
USB_SPB,SPBXM,1,0.01
USFD_SPB,SPBXM,1,0.01
USM_SPB,SPBXM,1,0.01
USNA_SPB,SPBXM,1,0.01
USPH_SPB,SPBXM,1,0.01
UTHR_SPB,SPBXM,1,0.01
UTL_SPB,SPBXM,1,0.01
V_SPB,SPBXM,1,0.01
VAC_SPB,SPBXM,1,0.01
VALE_SPB,SPBXM,1,0.01
VAR_SPB,SPBXM,1,0.01
VC_SPB,SPBXM,1,0.01
VCEL_SPB,SPBXM,1,0.01
VCRA_SPB,SPBXM,1,0.01
VCYT_SPB,SPBXM,1,0.01
VEC_SPB,SPBXM,1,0.01
VEEV_SPB,SPBXM,1,0.01
VEON_SPB,SPBXM,1,0.01
VFC_SPB,SPBXM,1,0.01
VG_SPB,SPBXM,1,0.01
VIAC_SPB,SPBXM,1,0.01
VICR_SPB,SPBXM,1,0.01
VIPS_SPB,SPBXM,1,0.01
VIR_SPB,SPBXM,1,0.01
VIRT_SPB,SPBXM,1,0.01
VLO_SPB,SPBXM,1,0.01
VMC_SPB,SPBXM,1,0.01
VMI_SPB,SPBXM,1,0.01
VMW_SPB,SPBXM,1,0.01
VNDA_SPB,SPBXM,1,0.01
VNE_SPB,SPBXM,1,0.01
VNO_SPB,SPBXM,1,0.01
VNT_SPB,SPBXM,1,0.01
VPG_SPB,SPBXM,1,0.01
VREX_SPB,SPBXM,1,0.01
VRNS_SPB,SPBXM,1,0.01
VRNT_SPB,SPBXM,1,0.01
VRSK_SPB,SPBXM,1,0.01
VRSN_SPB,SPBXM,1,0.01
VRTS_SPB,SPBXM,1,0.01
VRTV_SPB,SPBXM,1,0.01
VRTX_SPB,SPBXM,1,0.01
VSAT_SPB,SPBXM,1,0.01
VTR_SPB,SPBXM,1,0.01
VTRS_SPB,SPBXM,1,0.01
VZ_SPB,SPBXM,1,0.01
W_SPB,SPBXM,1,0.01
WAB_SPB,SPBXM,1,0.01
WABC_SPB,SPBXM,1,0.01
WAFD_SPB,SPBXM,1,0.01
WAL_SPB,SPBXM,1,0.01
WAT_SPB,SPBXM,1,0.01
WB_SPB,SPBXM,1,0.01
WBA_SPB,SPBXM,1,0.01
WBS_SPB,SPBXM,1,0.01
WCC_SPB,SPBXM,1,0.01
WDAY_SPB,SPBXM,1,0.01
WDC_SPB,SPBXM,1,0.01
WDFC_SPB,SPBXM,1,0.01
WEC_SPB,SPBXM,1,0.01
WELL_SPB,SPBXM,1,0.01
WERN_SPB,SPBXM,1,0.01
WEX_SPB,SPBXM,1,0.01
WFC_SPB,SPBXM,1,0.01
WGO_SPB,SPBXM,1,0.01
WH_SPB,SPBXM,1,0.01
WHD_SPB,SPBXM,1,0.01
WHR_SPB,SPBXM,1,0.01
WING_SPB,SPBXM,1,0.01
WIRE_SPB,SPBXM,1,0.01
WISH_SPB,SPBXM,1,0.01
WK_SPB,SPBXM,1,0.01
WLK_SPB,SPBXM,1,0.01
WLTW_SPB,SPBXM,1,0.01
WM_SPB,SPBXM,1,0.01
WMB_SPB,SPBXM,1,0.01
WMT_SPB,SPBXM,1,0.01
WOR_SPB,SPBXM,1,0.01
WORK_SPB,SPBXM,1,0.01
WRB_SPB,SPBXM,1,0.01
WRK_SPB,SPBXM,1,0.01
WRLD_SPB,SPBXM,1,0.01
WSC_SPB,SPBXM,1,0.01
WSM_SPB,SPBXM,1,0.01
WSO_SPB,SPBXM,1,0.01
WST_SPB,SPBXM,1,0.01
WTFC_SPB,SPBXM,1,0.01
WTRG_SPB,SPBXM,1,0.01
WTS_SPB,SPBXM,1,0.01
WTTR_SPB,SPBXM,1,0.01
WU_SPB,SPBXM,1,0.01
WW_SPB,SPBXM,1,0.01
WWD_SPB,SPBXM,1,0.01
WWE_SPB,SPBXM,1,0.01
WWW_SPB,SPBXM,1,0.01
WY_SPB,SPBXM,1,0.01
WYNN_SPB,SPBXM,1,0.01
XEC_SPB,SPBXM,1,0.01
XEL_SPB,SPBXM,1,0.01
XLNX_SPB,SPBXM,1,0.01
XLRN_SPB,SPBXM,1,0.01
XNCR_SPB,SPBXM,1,0.01
XOM_SPB,SPBXM,1,0.01
XP_SPB,SPBXM,1,0.01
XPO_SPB,SPBXM,1,0.01
XRAY_SPB,SPBXM,1,0.01
XRX_SPB,SPBXM,1,0.01
XYL_SPB,SPBXM,1,0.01
Y_SPB,SPBXM,1,0.01
YELP_SPB,SPBXM,1,0.01
YETI_SPB,SPBXM,1,0.01
YEXT_SPB,SPBXM,1,0.01
YUM_SPB,SPBXM,1,0.01
YUMC_SPB,SPBXM,1,0.01
YY_SPB,SPBXM,1,0.01
Z_SPB,SPBXM,1,0.01
ZBH_SPB,SPBXM,1,0.01
ZBRA_SPB,SPBXM,1,0.01
ZEN_SPB,SPBXM,1,0.01
ZG_SPB,SPBXM,1,0.01
ZGNX_SPB,SPBXM,1,0.01
ZI_SPB,SPBXM,1,0.01
ZION_SPB,SPBXM,1,0.01
ZM_SPB,SPBXM,1,0.01
ZNH_SPB,SPBXM,1,0.01
ZS_SPB,SPBXM,1,0.01
ZTS_SPB,SPBXM,1,0.01
ZUMZ_SPB,SPBXM,1,0.01
ZUO_SPB,SPBXM,1,0.01
ZYNE_SPB,SPBXM,1,0.01
ZYXI_SPB,SPBXM,1,0.01
